,archivo,zero_cr,spectral_centroid,spectral_bw,spectral_rf,croma,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,BPM,auto_c,genero
15,crop_08ChildrenOfBodom.mp3,12,3512.474725482805,3316.4405809687564,7047.134394100497,0.5159912109375,-33.70536804199219,130.46478271484375,-59.30324172973633,62.561676025390625,-19.271432876586914,31.132417678833008,-18.434572219848633,22.106481552124023,-5.123530387878418,8.572768211364746,-6.721500396728516,2.4164412021636963,3.0433881282806396,0.32081884145736694,1.7389214038848877,-2.140939235687256,1.1704607009887695,-7.1266889572143555,3.7375354766845703,-7.699007987976074,101.33272058823529,0.6669165483410046,mg
16,crop_025ELAMORDEMIVIDA.mp3,3,2507.1365373867175,3312.6199912025318,5829.114945600424,0.37791332602500916,-151.27125549316406,146.52523803710938,-2.7445220947265625,56.934879302978516,-12.621207237243652,19.855552673339844,-19.160432815551758,10.560652732849121,-5.434248924255371,4.2369513511657715,-2.9926369190216064,3.4960286617279053,-3.1043553352355957,-5.840855121612549,2.3702821731567383,-4.27363395690918,-1.2461456060409546,0.9270642995834351,0.06820358335971832,-5.394805431365967,99.38401442307692,0.6836980065685258,mg
17,crop_069CORAZONCONTENTO.mp3,10,2226.223899210124,2263.8159408190245,4214.751021267803,0.3690958321094513,-164.90142822265625,165.3873748779297,-57.994850158691406,32.8592643737793,-8.221046447753906,15.4083833694458,-2.149714469909668,-1.4111725091934204,1.8173903226852417,-7.304117679595947,-0.0014232181711122394,-1.2766637802124023,6.282539367675781,-4.750102996826172,-2.556321620941162,-3.6939899921417236,-4.135861396789551,-1.616032361984253,-1.6936085224151611,-4.157965183258057,151.99908088235293,0.6096112574742707,mg
18,crop_070RAROTONGA.mp3,3,2758.4605760867476,3517.3741552361944,6326.747769270238,0.48920494318008423,-154.97433471679688,129.78176879882812,-5.524262428283691,54.211463928222656,-5.691783428192139,31.860368728637695,-7.325902462005615,15.023691177368164,-8.584454536437988,4.946518421173096,-5.083098411560059,7.242844104766846,-0.1410127729177475,2.2165608406066895,2.026287317276001,1.3919373750686646,5.493262767791748,-2.844364881515503,7.362706184387207,-4.2927398681640625,161.4990234375,0.4081319403924124,mg
19,crop_100MENTIROSA.mp3,4,3059.1387592158485,3504.586925967763,6647.378660619278,0.5048815011978149,-50.454647064208984,135.98948669433594,-34.19304275512695,52.847633361816406,-10.124228477478027,33.40974807739258,-11.612143516540527,20.54535484313965,-5.894572734832764,8.864466667175293,-3.9274039268493652,5.793485164642334,-0.7359400987625122,4.53318452835083,1.969416618347168,-2.5418429374694824,0.2898556888103485,-3.0826315879821777,3.839379072189331,-5.66145133972168,129.19921875,0.5305066002891282,mg
20,crop_022GAVILANOPALOMA.mp3,14,2251.9497507219135,2713.1401630855044,4635.184153431773,0.3783649206161499,-146.24566650390625,160.67930603027344,-33.201168060302734,37.650577545166016,-14.705586433410645,15.932388305664062,-12.85116958618164,5.046806812286377,-2.18152117729187,-8.118456840515137,-1.472440242767334,-1.8314152956008911,-4.018467903137207,-4.78176736831665,3.1287457942962646,-8.456796646118164,-8.58232307434082,-5.055501937866211,-1.2056148052215576,-8.917529106140137,126.04801829268293,0.6862580421576375,mg
21,crop_10Hypnotize.mp3,10,3903.504415923796,4082.159922052321,8563.442436575071,0.5744251012802124,-51.13434982299805,112.71187591552734,-34.164791107177734,52.856040954589844,-8.580259323120117,41.4038200378418,-15.873848915100098,21.478952407836914,-16.510059356689453,19.064199447631836,-6.1900763511657715,11.336487770080566,-7.83653450012207,5.098028659820557,-1.12147057056427,0.19570544362068176,1.967809796333313,-0.30726590752601624,6.163842678070068,-1.9370814561843872,117.45383522727273,0.6584900933983037,mg
22,crop_03HijoDeLaLuna.mp3,1,2466.361714409284,3123.498986785483,5289.953783315347,0.3728264570236206,-123.3017349243164,160.01898193359375,-18.47942543029785,33.573211669921875,-17.33523941040039,18.402063369750977,-19.698352813720703,15.428349494934082,-8.047698020935059,-0.9538334012031555,4.631825923919678,-3.109147787094116,-6.166550159454346,-1.1900897026062012,-4.012712001800537,-5.551011562347412,-0.4593203365802765,-6.722208023071289,-0.76613849401474,-2.2750213146209717,120.18531976744185,0.7463951305944511,mg
23,crop_10OfKaliMaCalibre.mp3,4,2644.4139562886703,2917.492041497422,5337.51304303223,0.5128377079963684,-69.70448303222656,153.12753295898438,-51.0378532409668,42.242828369140625,-3.482727289199829,31.490400314331055,-12.333463668823242,18.798919677734375,-0.09480686485767365,6.187184810638428,0.7959086894989014,5.80017614364624,3.840733766555786,-0.3662784695625305,2.416771173477173,-1.6870362758636475,3.5948424339294434,-3.632488965988159,1.1231498718261719,-5.240945816040039,123.046875,0.7220597766991833,mg
24,crop_09Illusiones(Illusions).mp3,10,2196.0180464507475,2742.848239902852,4708.763343869275,0.531916618347168,-177.54354858398438,139.1581573486328,-34.69830322265625,39.0370979309082,5.263253211975098,36.500389099121094,5.049402236938477,8.789412498474121,7.703559398651123,3.0982677936553955,16.22393035888672,4.534192085266113,7.933213233947754,2.157318353652954,10.763876914978027,7.551395416259766,7.984638214111328,4.59060525894165,2.5759947299957275,0.6448520421981812,178.20581896551724,0.4700621184848755,mg
25,crop_12LightMyWay.mp3,0,3366.5146593970003,3739.9694235569036,7552.596031007418,0.4363044798374176,-61.15259552001953,129.85169982910156,-30.212560653686523,50.29314041137695,-10.488070487976074,39.230682373046875,-16.661535263061523,20.881025314331055,-9.327129364013672,13.22263240814209,-3.3776280879974365,8.09725284576416,-2.8430964946746826,3.340578317642212,0.12216319143772125,-4.038696765899658,3.4495038986206055,0.2733355462551117,6.4433512687683105,-2.8823156356811523,161.4990234375,0.600023980133347,mg
26,crop_02Helvetios.mp3,12,3218.473602918972,3458.0050717603585,6668.040595889298,0.5172953605651855,-11.330693244934082,136.73313903808594,-49.92655563354492,52.60409927368164,-17.943954467773438,30.07498550415039,-16.736530303955078,22.869068145751953,-12.201924324035645,16.26496124267578,-1.6735970973968506,8.007452964782715,1.3747235536575317,5.256881237030029,4.481932640075684,-0.298168808221817,4.775453567504883,-3.029369354248047,6.154888153076172,-5.249510765075684,109.95678191489361,0.7330340439189613,mg
27,crop_05LaCostaDelSilencio.mp3,4,3092.429752763519,3251.3086609918614,6575.587864553105,0.4546976387500763,-87.04467010498047,139.27426147460938,-45.558746337890625,58.97330093383789,-17.005599975585938,29.015050888061523,-11.51620101928711,19.541547775268555,-4.307668209075928,4.175670623779297,-0.6033286452293396,5.722072124481201,-0.9237593412399292,-0.5734447240829468,3.276517391204834,-3.165194272994995,2.5608365535736084,-6.3222575187683105,3.0313220024108887,-5.261501312255859,132.51201923076923,0.7058773010792253,mg
28,crop_13PrincesOfTheUniverse.mp3,8,3061.0556128164885,3049.8163346547767,5982.812215554458,0.4328920245170593,-88.68981170654297,141.50381469726562,-61.57335662841797,41.32872009277344,-13.244499206542969,22.500125885009766,-19.131404876708984,17.559865951538086,-1.8236701488494873,6.815088748931885,-3.201173782348633,6.703860759735107,-1.1942689418792725,-1.897558331489563,6.3680243492126465,-3.9175822734832764,1.9373809099197388,-1.6476695537567139,4.581904888153076,-2.42032790184021,129.19921875,0.7943520694956502,mg
29,crop_09Minimalsua.mp3,4,4651.251228764991,4156.368754999039,9545.653010992137,0.5520825386047363,-54.320960998535156,94.42424011230469,-28.991361618041992,41.123741149902344,-36.78167724609375,29.547815322875977,-18.12919044494629,18.076841354370117,-15.084800720214844,11.008095741271973,-5.819965839385986,7.644461154937744,-1.024001955986023,7.381063461303711,5.883875846862793,3.964280605316162,8.59929084777832,3.1750640869140625,4.980197906494141,-5.691383361816406,147.65625,0.3652064980020775,mg
30,crop_08TheOcean.mp3,8,3206.3632656085406,3491.143621543901,6455.22594485114,0.46630966663360596,-142.97999572753906,132.44113159179688,-46.5172119140625,32.81969451904297,-12.726057052612305,28.533754348754883,-12.457125663757324,24.37165069580078,-12.27998161315918,12.881953239440918,0.43524369597435,11.316197395324707,-0.7314668297767639,4.685661792755127,-0.6147089600563049,-4.445698261260986,3.396024703979492,-1.2493622303009033,2.6995689868927,-10.168477058410645,126.04801829268293,0.6430767521789836,mg
31,crop_03BlackBetty.mp3,6,2763.7895946159088,2783.5667777523677,5342.738180792532,0.595961332321167,-79.16158294677734,140.68211364746094,-63.6064338684082,60.75002670288086,4.1482157707214355,30.076557159423828,-1.8070564270019531,14.700166702270508,0.5780246257781982,11.024482727050781,3.074148178100586,8.647395133972168,3.3456990718841553,2.1660521030426025,3.1653709411621094,-1.8132785558700562,2.532102346420288,-3.6124184131622314,3.487966775894165,-4.472217082977295,123.046875,0.5203646692753171,mg
32,crop_06SetItOff.mp3,7,3391.2702071041936,3670.3360359289954,7455.663810991231,0.4882294237613678,-69.03812408447266,129.80162048339844,-33.24410629272461,49.9133415222168,-10.945487976074219,34.44375991821289,-16.42989730834961,21.200092315673828,-9.052988052368164,14.989019393920898,-4.101540565490723,7.790079116821289,-4.220922946929932,3.8856470584869385,-2.5993759632110596,-4.6002349853515625,2.6797854900360107,-1.3545252084732056,6.171810150146484,-2.8951196670532227,172.265625,0.6033180510734827,mg
33,crop_031stQuality.mp3,11,3677.934135594998,3813.1820126308908,8067.74323519343,0.566049337387085,-65.44139099121094,130.4706268310547,-36.164772033691406,38.007354736328125,-24.86643409729004,35.69492721557617,-13.826705932617188,20.935771942138672,-8.983546257019043,16.520214080810547,-4.682491302490234,12.779068946838379,-0.4557015895843506,5.015069961547852,4.467625141143799,0.04230005666613579,5.081844806671143,-1.7602312564849854,8.222286224365234,-2.9271347522735596,143.5546875,0.42931220474225373,mg
34,crop_07People.mp3,38,4387.186869679309,4069.1780784290286,9183.862704976105,0.541006863117218,-33.73923110961914,113.6117935180664,-39.79026412963867,44.97892761230469,-34.75078582763672,36.10343933105469,-20.724510192871094,22.413759231567383,-13.365192413330078,16.785057067871094,-7.343361854553223,9.506418228149414,-1.9651015996932983,4.547253131866455,1.5369288921356201,-2.049555778503418,5.025267601013184,-3.5721986293792725,6.79052209854126,-4.732166290283203,97.50884433962264,0.3774268906427219,mg
35,crop_CalvinHarrisSummer(Audio).mp3,14,3165.2094645704706,3438.9251530777624,6647.261919356277,0.46314477920532227,-65.99121856689453,133.9371795654297,-34.98737335205078,38.9742317199707,-19.161298751831055,23.957839965820312,-13.118922233581543,13.468223571777344,-11.066043853759766,9.537577629089355,-8.591357231140137,7.398026466369629,-7.029047966003418,5.691549777984619,-5.611256122589111,0.3634716868400574,-3.6267409324645996,0.0905836746096611,-0.7384334802627563,0.1740100234746933,129.19921875,0.5910787775033396,mg
36,crop_081ENCARNEVIVA.mp3,3,1718.288806860811,1991.146098850722,3240.88132563745,0.40918487310409546,-218.2747802734375,174.4774169921875,-30.478824615478516,23.770357131958008,12.034661293029785,13.991122245788574,-5.182317733764648,3.2586841583251953,7.074366569519043,-1.9381510019302368,-8.684257507324219,-2.057543992996216,-3.0014469623565674,-4.524123668670654,5.751679420471191,-0.9038453102111816,-4.370142459869385,-4.620645523071289,-4.6136345863342285,-4.351134300231934,156.60511363636363,0.5713351822280953,mg
37,crop_12ElCorridoAzul.mp3,0,3025.664894431997,3207.340965056644,6341.771295782464,0.5287374258041382,-115.49247741699219,129.77606201171875,-34.21063232421875,51.704463958740234,-5.972390651702881,26.747861862182617,-6.411845684051514,9.169281005859375,-3.770944356918335,6.390557289123535,-2.1698238849639893,0.7699549198150635,-2.8918070793151855,-0.43350058794021606,-1.0641390085220337,-3.8753662109375,0.39006689190864563,-2.916288137435913,1.923635721206665,-3.8787038326263428,151.99908088235293,0.33449296713711824,mg
38,crop_002LaCumbiaCachonda-LaNuevaOrquestaSonidera.mp3,12,4835.324276445075,4401.496052632965,10132.484570569117,0.4802497625350952,-102.65074920654297,112.54029846191406,-23.588869094848633,70.97882080078125,-21.935131072998047,40.92036437988281,-25.980871200561523,24.44234848022461,-12.702264785766602,3.617558002471924,0.13615986704826355,-5.047050952911377,12.699484825134277,-7.831374168395996,19.277219772338867,-8.829144477844238,10.332998275756836,-6.339920520782471,5.061858177185059,0.5073778033256531,98.6842105263158,0.3674251212109807,mg
39,crop_087LALADRONA.mp3,6,2862.6292815588017,3274.7893489098783,6057.5275662579115,0.43041709065437317,-161.6890411376953,141.12872314453125,-33.5941047668457,41.45527267456055,-17.050020217895508,26.413007736206055,-10.359033584594727,15.796387672424316,-3.6716833114624023,8.249581336975098,-3.985302209854126,7.172482490539551,1.0792709589004517,2.092272996902466,2.873265027999878,-4.253847599029541,2.952468156814575,-4.459176063537598,6.505745887756348,-6.46899938583374,95.703125,0.5354866336847999,mg
40,crop_08-AnyColourYouLike.mp3,1,1676.7765014420643,2080.418133503177,3155.1807970698637,0.48375993967056274,-159.71621704101562,191.25936889648438,-45.52302551269531,26.033321380615234,5.142185688018799,25.298158645629883,3.3994016647338867,1.7104132175445557,5.07300329208374,2.8389947414398193,3.191120147705078,2.0701558589935303,4.4705939292907715,1.0891997814178467,-1.875451683998108,0.2425408512353897,0.5711252689361572,0.16175508499145508,-1.2996214628219604,-2.088547945022583,151.99908088235293,0.6419694364182956,mg
41,crop_004ALGODEMI.mp3,0,2138.794317044642,2555.3682390843096,4315.054283649486,0.4211346209049225,-134.0718231201172,161.54635620117188,-44.76456069946289,42.557350158691406,7.787459850311279,17.833044052124023,-2.1099696159362793,13.635409355163574,0.06348498910665512,2.563959836959839,1.1521188020706177,4.091197967529297,-0.47972363233566284,-0.30483466386795044,5.751751899719238,-4.914743900299072,0.13962139189243317,0.28105226159095764,0.6273204684257507,-5.564797878265381,151.99908088235293,0.6949862194400295,mg
42,crop_048NODEJESQUE.._.mp3,1,3312.736274148748,3657.8305927890747,7298.354576496074,0.41820135712623596,-70.64022064208984,137.3680419921875,-30.866588592529297,49.118289947509766,-20.936716079711914,25.158706665039062,-20.103153228759766,13.987998008728027,-13.430097579956055,8.24766731262207,-8.99223804473877,3.514674425125122,-5.229482650756836,3.3322343826293945,0.8634148240089417,-1.9268840551376343,-3.0899922847747803,-4.375977516174316,0.3988155126571655,-6.061820030212402,132.51201923076923,0.5556424635762564,mg
43,crop_03IntheAbsenceoftheSacred.mp3,10,3148.250797810331,3025.560635251722,6489.90183789856,0.6413782238960266,-56.989559173583984,142.58969116210938,-64.70552825927734,71.95674896240234,-18.613019943237305,28.519845962524414,-10.762384414672852,14.429088592529297,11.347073554992676,1.7398748397827148,14.442290306091309,-2.751774311065674,7.578804969787598,-6.784748554229736,6.548330307006836,-5.630819797515869,2.537956953048706,1.2065203189849854,-2.8484253883361816,-0.20915144681930542,117.45383522727273,0.6353030254255531,mg
44,crop_areyouexperienced_.mp3,1,2183.8781874455353,2620.6258184580693,4446.81684882566,0.42448094487190247,-172.862060546875,161.4510040283203,-40.59326171875,45.958927154541016,-4.2429914474487305,27.004436492919922,-5.379164218902588,5.753824710845947,0.2229604423046112,4.701094627380371,3.8199098110198975,3.4655587673187256,8.151453018188477,-4.40561056137085,-3.282438039779663,-8.53408145904541,-0.6005170345306396,2.724945545196533,6.656346797943115,-2.057650089263916,112.34714673913044,0.7947305357076052,mg
45,crop_02-Dogs.mp3,4,1922.5000826254993,2478.1808452729474,3661.1475558732045,0.3853633999824524,-215.78445434570312,171.64112854003906,-29.417259216308594,27.6097354888916,-4.8138251304626465,20.665313720703125,-3.2710986137390137,3.5774176120758057,-1.9571261405944824,-0.8990377187728882,1.2519314289093018,3.7753992080688477,6.484201908111572,4.033815383911133,2.820328712463379,-2.035658597946167,-1.2874363660812378,-2.4851760864257812,-2.5040946006774902,-6.283979415893555,112.34714673913044,0.6674355234374225,mg
46,crop_01HammerSmashedFace.mp3,9,3809.2942820771477,3241.494051188563,7058.191356169872,0.6230518817901611,-116.56049346923828,103.70532989501953,-71.66195678710938,73.48907470703125,4.101515293121338,35.86640548706055,-5.1284403800964355,27.02101707458496,-6.904770374298096,12.174928665161133,-3.2607688903808594,-2.9786250591278076,5.273462295532227,0.5108870267868042,4.230283737182617,-9.52916145324707,-2.207181692123413,-9.224559783935547,1.219160795211792,-6.489419460296631,123.046875,0.6960208134263653,mg
47,crop_035SITUTEVAS.mp3,10,3149.520867267786,3425.1176999255017,6658.5242817745975,0.37224245071411133,-118.22940826416016,129.11813354492188,-29.961977005004883,43.932884216308594,-9.185508728027344,23.083791732788086,-15.256272315979004,11.344759941101074,-8.071730613708496,1.3913992643356323,-5.7593607902526855,5.2064313888549805,-5.8475260734558105,-4.910099506378174,-2.1514294147491455,-8.219536781311035,-7.105043411254883,-0.8673719763755798,-5.2444353103637695,-5.068580627441406,139.6748310810811,0.628377470243753,mg
48,crop_093AMORCOLEGIAL-grupolostepoz.mp3,7,3886.1436743537183,3484.039565604797,7810.517179086158,0.4282052218914032,-138.88479614257812,128.0975341796875,-49.42448425292969,70.67985534667969,-25.246402740478516,31.628313064575195,-8.022896766662598,13.844304084777832,5.498157501220703,-7.719356060028076,5.078448295593262,-16.363636016845703,6.061882019042969,-8.595785140991211,5.558955192565918,-3.8426451683044434,-3.2836410999298096,-4.19072961807251,-9.73012638092041,0.5212056636810303,95.33898305084746,0.5313751680798365,mg
49,crop_03ACityInFlorida.mp3,15,4169.317826863118,4248.629967231073,9185.551430496862,0.7086939811706543,-109.00308227539062,83.10221099853516,-27.029510498046875,55.6048583984375,-17.513669967651367,38.53076934814453,-5.109371662139893,28.129846572875977,-6.690937042236328,23.503582000732422,2.3695454597473145,14.149650573730469,0.19678418338298798,5.8257012367248535,4.201136589050293,3.998887777328491,9.23134994506836,2.6631357669830322,8.962173461914062,-2.3448379039764404,129.19921875,0.2800219303071743,mg
50,crop_Galantis-NoMoney.mp3,14,3145.162046661007,2983.1051637339997,6207.396962046932,0.4366844594478607,-139.8242645263672,117.31368255615234,-37.19165802001953,43.11603546142578,-17.78196144104004,21.049331665039062,-12.463394165039062,8.883323669433594,-12.62916088104248,2.7618603706359863,-1.4653633832931519,-3.858783721923828,0.0026381206698715687,-6.149746894836426,0.3681834638118744,-3.8751087188720703,0.9511387944221497,-4.687658309936523,3.140307664871216,-5.528512954711914,126.04801829268293,0.5312470589038282,mg
51,crop_Anything.mp3,4,2190.981636467722,2829.321892547702,4714.023395699951,0.4899439811706543,-112.31315612792969,162.69175720214844,-28.749984741210938,54.157981872558594,-0.38139116764068604,25.353342056274414,-9.189943313598633,10.518874168395996,-8.948684692382812,3.2545206546783447,3.8459150791168213,5.081101894378662,0.3970979154109955,0.2813376784324646,-1.953832745552063,-2.5591769218444824,-1.7813414335250854,-2.477367401123047,3.9538257122039795,-6.271846771240234,129.19921875,0.579677119096627,mg
52,crop_059MISSENTIMIENTOS-losangelesazulesft.ximenasariñana.mp3,2,4075.0239902180283,4418.345911933271,9642.966310387583,0.44643738865852356,-120.85769653320312,128.1662139892578,-11.303495407104492,56.492088317871094,-28.091339111328125,41.59141159057617,-20.699810028076172,20.738351821899414,-9.17457103729248,5.405928611755371,4.4325971603393555,-3.840125799179077,7.341310977935791,-9.550641059875488,11.880438804626465,-8.987410545349121,8.797533988952637,-8.431535720825195,3.7077107429504395,-0.769538938999176,93.75,0.5071202034064083,mg
53,crop_061sweetdreams-alanwalker-ft.imanbek.mp3,16,3657.3405751673704,3997.718564708252,8136.483046489303,0.5498043894767761,-38.70342254638672,119.59307098388672,-26.725688934326172,56.40563201904297,-17.173450469970703,28.83648109436035,-6.839053153991699,13.395735740661621,-0.8549445271492004,1.015337586402893,2.603228807449341,-0.6358228325843811,5.297674179077148,-1.3307592868804932,8.87962818145752,0.9235277771949768,6.6534857749938965,2.756495714187622,5.148897171020508,0.9144100546836853,125.0,0.394394477154361,mg
