iter	Logloss	Accuracy
100	0.41918483	0.8404384896
101	0.4178930932	0.8416565164
102	0.4171830972	0.8416565164
103	0.4164155965	0.8416565164
104	0.4157950238	0.8416565164
105	0.4148836877	0.84409257
106	0.4135728043	0.8428745432
107	0.4124421109	0.8428745432
108	0.4116894626	0.8428745432
109	0.4110140085	0.8404384896
110	0.4101760928	0.8428745432
111	0.4093205194	0.8404384896
112	0.4086489284	0.8428745432
113	0.408051917	0.8453105968
114	0.4069080238	0.8477466504
115	0.405929812	0.84409257
116	0.4049619771	0.8428745432
117	0.4038989816	0.8453105968
118	0.4030325586	0.84409257
119	0.4025526897	0.8489646772
120	0.4014309407	0.8489646772
121	0.40083172	0.8489646772
122	0.400331453	0.8550548112
123	0.3995002601	0.8550548112
124	0.3987495397	0.8526187576
125	0.3977747438	0.8526187576
126	0.3970327677	0.8514007308
127	0.395632621	0.8514007308
128	0.3945448064	0.8538367844
129	0.3938181561	0.8538367844
130	0.3933180289	0.8526187576
131	0.3925558362	0.8538367844
132	0.3921975045	0.8538367844
133	0.391757786	0.8550548112
134	0.3911191066	0.8574908648
135	0.390427195	0.8574908648
136	0.3898836519	0.8574908648
137	0.3891952604	0.8574908648
138	0.3888833527	0.8574908648
139	0.3882160349	0.8587088916
140	0.3874962024	0.8587088916
141	0.3868198311	0.856272838
142	0.3861566322	0.8574908648
143	0.3856566393	0.856272838
144	0.3850997029	0.8574908648
145	0.3848393088	0.8574908648
146	0.3839375822	0.8587088916
147	0.3830042354	0.8599269184
148	0.3824497161	0.8599269184
149	0.3818861263	0.8599269184
150	0.3814820798	0.8611449452
151	0.3810953313	0.862362972
152	0.380623212	0.8611449452
153	0.3801072361	0.862362972
154	0.3796503717	0.862362972
155	0.3791119456	0.8611449452
156	0.3785640086	0.862362972
157	0.3780361646	0.8635809988
158	0.3774973703	0.8635809988
159	0.3766477987	0.862362972
160	0.3760415375	0.862362972
161	0.3755327928	0.8647990256
162	0.3747355543	0.8647990256
163	0.3741049995	0.8635809988
164	0.3735091101	0.8635809988
165	0.372970725	0.8635809988
166	0.3725298868	0.8635809988
167	0.3720505679	0.862362972
168	0.3715144476	0.8635809988
169	0.3709895749	0.8635809988
170	0.3701370568	0.8635809988
171	0.3697076572	0.8635809988
172	0.3692545699	0.862362972
173	0.3687711731	0.862362972
174	0.3682720091	0.8635809988
175	0.3678424213	0.862362972
176	0.3674608398	0.8611449452
177	0.366872736	0.8647990256
178	0.3660935495	0.8647990256
179	0.3655759033	0.8647990256
180	0.3650533715	0.8660170524
181	0.3644999307	0.868453106
182	0.3642023275	0.868453106
183	0.3634508139	0.868453106
184	0.3627463453	0.868453106
185	0.3621786158	0.8696711328
186	0.3618108838	0.8696711328
187	0.3613143946	0.8696711328
188	0.3608865871	0.8696711328
189	0.360531546	0.8696711328
190	0.3599986304	0.8696711328
191	0.3595411155	0.8696711328
192	0.3591319259	0.8696711328
193	0.3584586202	0.8696711328
194	0.3581169826	0.868453106
195	0.357350382	0.8708891596
196	0.3568795327	0.8708891596
197	0.356394951	0.8708891596
198	0.3559125414	0.8708891596
199	0.3555056228	0.8696711328
200	0.3548332107	0.8708891596
201	0.354344464	0.8708891596
202	0.3537280972	0.8708891596
203	0.3529455001	0.8696711328
204	0.3524077084	0.8721071864
205	0.3519247669	0.8708891596
206	0.3515382883	0.8708891596
207	0.3510962435	0.8708891596
208	0.3506997705	0.8696711328
209	0.350206101	0.8708891596
210	0.3498143285	0.8708891596
211	0.3492841014	0.8696711328
212	0.3489462969	0.8696711328
213	0.3485024231	0.868453106
214	0.3480999618	0.8696711328
215	0.3477002533	0.8696711328
216	0.3468809364	0.8696711328
217	0.346258015	0.8696711328
218	0.3457816418	0.8696711328
219	0.3455324264	0.8696711328
220	0.3450645884	0.8696711328
221	0.3446001434	0.8708891596
222	0.3441868045	0.8708891596
223	0.3434892615	0.8721071864
224	0.342870959	0.8733252132
225	0.3424144349	0.8721071864
226	0.3419905047	0.8721071864
227	0.3415864821	0.8733252132
228	0.3411424367	0.8708891596
229	0.3406508411	0.8696711328
230	0.3397851653	0.8721071864
231	0.3393353452	0.8721071864
232	0.3387950688	0.8721071864
233	0.3384208111	0.87454324
234	0.337991835	0.8733252132
235	0.337619553	0.8708891596
236	0.3371920697	0.8721071864
237	0.3367617032	0.8733252132
238	0.3364561146	0.8733252132
239	0.3360069448	0.8708891596
240	0.3356328088	0.8721071864
241	0.3350802042	0.87454324
242	0.33467771	0.87454324
243	0.3343354627	0.87454324
244	0.334020803	0.8733252132
245	0.3336527393	0.87454324
246	0.3333025656	0.87454324
247	0.3328546286	0.8757612667
248	0.3322218193	0.8757612667
249	0.3318175006	0.87454324
250	0.3313723856	0.8757612667
251	0.3309464947	0.8769792935
252	0.3305728695	0.8757612667
253	0.3301840002	0.8769792935
254	0.3298213562	0.8781973203
255	0.329401704	0.8781973203
256	0.3290500162	0.8794153471
257	0.3285934897	0.8769792935
258	0.3280783139	0.8781973203
259	0.3277903957	0.8781973203
260	0.3273811355	0.8781973203
261	0.3270273624	0.8781973203
262	0.3267128809	0.8781973203
263	0.3262419642	0.8794153471
264	0.3259221347	0.8781973203
265	0.3255584687	0.8806333739
266	0.3252331167	0.8806333739
267	0.3248449622	0.8806333739
268	0.3244440431	0.8806333739
269	0.3240823738	0.8806333739
270	0.323732551	0.8806333739
271	0.3232589934	0.8806333739
272	0.3228676164	0.8806333739
273	0.3224784555	0.8806333739
274	0.3220046169	0.8794153471
275	0.3216609277	0.8794153471
276	0.3212822997	0.8818514007
277	0.3209430803	0.8818514007
278	0.3205891123	0.8806333739
279	0.3202245728	0.8794153471
280	0.3196062495	0.8794153471
281	0.319100578	0.8794153471
282	0.3187433832	0.8794153471
283	0.3183984049	0.8794153471
284	0.3180486123	0.8794153471
285	0.3177278123	0.8794153471
286	0.3173918326	0.8806333739
287	0.3170698335	0.8794153471
288	0.3167046997	0.8818514007
289	0.3163989344	0.8806333739
290	0.3157240885	0.8781973203
291	0.3153979339	0.8781973203
292	0.3148860796	0.8781973203
293	0.3145477685	0.8781973203
294	0.3142081324	0.8781973203
295	0.3138898296	0.8781973203
296	0.3135962244	0.8794153471
297	0.3132782159	0.8794153471
298	0.3127957349	0.8806333739
299	0.3122467121	0.8818514007
300	0.3119337659	0.8818514007
301	0.3116400539	0.8842874543
302	0.3113149806	0.8842874543
303	0.3110298262	0.8830694275
304	0.3105224138	0.8830694275
305	0.3102408347	0.8830694275
306	0.3098971062	0.8855054811
307	0.3095741604	0.8855054811
308	0.3092914604	0.8842874543
309	0.3089204217	0.8855054811
310	0.3086510918	0.8842874543
311	0.3083324576	0.8842874543
312	0.3080284384	0.8842874543
313	0.307730189	0.8842874543
314	0.30736821	0.8855054811
315	0.3070919665	0.8867235079
316	0.3066998337	0.8855054811
317	0.3064017796	0.8867235079
318	0.306115018	0.8855054811
319	0.3058476456	0.8855054811
320	0.3055962159	0.8855054811
321	0.3053057497	0.8867235079
322	0.3050288587	0.8867235079
323	0.3045473123	0.8867235079
324	0.304287082	0.8867235079
325	0.3038562139	0.8867235079
326	0.3035985035	0.8867235079
327	0.303328915	0.8867235079
328	0.303062258	0.8855054811
329	0.3027837812	0.8855054811
330	0.3023533265	0.8855054811
331	0.3019935351	0.8867235079
332	0.3017461266	0.8867235079
333	0.3014879669	0.8867235079
334	0.3011065486	0.8879415347
335	0.3008281555	0.8879415347
336	0.3005741643	0.8867235079
337	0.3003128174	0.8867235079
338	0.3000697114	0.8891595615
339	0.2997671956	0.8879415347
340	0.2994334954	0.8891595615
341	0.2991847049	0.8891595615
342	0.2989361682	0.8903775883
343	0.2986953445	0.8891595615
344	0.2984688736	0.8891595615
345	0.2980376868	0.8879415347
346	0.2977930293	0.8891595615
347	0.2975355303	0.8891595615
348	0.2973033748	0.8891595615
349	0.29691271	0.8879415347
350	0.2965482931	0.8879415347
351	0.2962858751	0.8867235079
352	0.2959939109	0.8879415347
353	0.2957617617	0.8879415347
354	0.2955098861	0.8891595615
355	0.295261611	0.8879415347
356	0.2950277364	0.8891595615
357	0.2947540746	0.8891595615
358	0.2945270102	0.8891595615
359	0.2941830269	0.8891595615
360	0.2939367025	0.8879415347
361	0.2936962969	0.8891595615
362	0.2934701147	0.8891595615
363	0.2930741805	0.8891595615
364	0.2925654344	0.8903775883
365	0.2922681911	0.8891595615
366	0.2920358162	0.8891595615
367	0.291804922	0.8879415347
368	0.2914273373	0.8879415347
369	0.2908598016	0.8879415347
370	0.2905977258	0.8891595615
371	0.2902803509	0.8903775883
372	0.2900570137	0.8915956151
373	0.289796916	0.8903775883
374	0.2895797472	0.8903775883
375	0.2893604796	0.8891595615
376	0.2890955488	0.8891595615
377	0.2888583164	0.8903775883
378	0.2886347629	0.8903775883
379	0.2883232877	0.8903775883
380	0.2881015226	0.8903775883
381	0.2878806973	0.8903775883
382	0.287666395	0.8879415347
383	0.287436105	0.8903775883
384	0.2872190799	0.8903775883
385	0.2869950382	0.8915956151
386	0.2866301882	0.8915956151
387	0.2862650055	0.8915956151
388	0.2860726527	0.8928136419
389	0.2858677817	0.8928136419
390	0.2856241958	0.8928136419
391	0.2853961795	0.8928136419
392	0.2851919264	0.8928136419
393	0.2849779124	0.8903775883
394	0.2847757928	0.8915956151
395	0.2843871334	0.8915956151
396	0.2841871889	0.8928136419
397	0.2839348705	0.8928136419
398	0.2837339997	0.8928136419
399	0.2835267184	0.8940316687
400	0.2832191846	0.8952496955
401	0.2828844093	0.8964677223
402	0.2826751107	0.8952496955
403	0.2824711219	0.8964677223
404	0.2822436447	0.8964677223
405	0.2820321289	0.8964677223
406	0.2818286363	0.8952496955
407	0.2815708362	0.8964677223
408	0.2812862465	0.8964677223
409	0.2810786187	0.8976857491
410	0.2808699065	0.8976857491
411	0.2806181471	0.8976857491
412	0.2804133173	0.8976857491
413	0.2802129408	0.8976857491
414	0.2799821432	0.8976857491
415	0.2797833633	0.9001218027
416	0.2791968499	0.8989037759
417	0.2790032088	0.8989037759
418	0.2787789385	0.8989037759
419	0.2785874339	0.8989037759
420	0.2783867495	0.8989037759
421	0.2781969708	0.8976857491
422	0.2780042357	0.8989037759
423	0.2777631539	0.8989037759
424	0.2775686917	0.8989037759
425	0.2773304273	0.8989037759
426	0.2771326314	0.9001218027
427	0.2769301607	0.9001218027
428	0.2764687354	0.9001218027
429	0.2761974766	0.9001218027
430	0.2760053073	0.9001218027
431	0.2758199379	0.9001218027
432	0.2756081177	0.9001218027
433	0.2754255544	0.9001218027
434	0.2752364605	0.9001218027
435	0.2750563618	0.9001218027
436	0.2748894577	0.9001218027
437	0.2747056012	0.9001218027
438	0.2745137985	0.9001218027
439	0.27430015	0.9001218027
440	0.2741203764	0.9001218027
441	0.2739127194	0.9001218027
442	0.2737379602	0.9001218027
443	0.2735591846	0.8989037759
444	0.2733866267	0.8989037759
445	0.2731306977	0.8989037759
446	0.2729530719	0.8989037759
447	0.2727543968	0.8989037759
448	0.2725710735	0.9001218027
449	0.2724024358	0.8989037759
450	0.272167286	0.9001218027
451	0.271934644	0.9013398295
452	0.2716793266	0.9013398295
453	0.2714816096	0.9025578563
454	0.2712956272	0.9013398295
455	0.2711206516	0.9013398295
456	0.2708988077	0.9013398295
457	0.2706437567	0.9001218027
458	0.2703509495	0.9001218027
459	0.2701701996	0.9013398295
460	0.2698856138	0.9013398295
461	0.2696671597	0.9013398295
462	0.2694995627	0.9025578563
463	0.2692533451	0.9037758831
464	0.2690851371	0.9037758831
465	0.2689004813	0.9037758831
466	0.2687034769	0.9037758831
467	0.2685254746	0.9037758831
468	0.2683619015	0.9037758831
469	0.268205688	0.9025578563
470	0.2680488062	0.9013398295
471	0.2676257495	0.9025578563
472	0.2674535163	0.9013398295
473	0.267242853	0.9013398295
474	0.2670700441	0.9037758831
475	0.26662674	0.9037758831
476	0.2664675485	0.9037758831
477	0.2663028053	0.9037758831
478	0.2661264229	0.9037758831
479	0.2659487342	0.9037758831
480	0.2658018879	0.9037758831
481	0.2655277482	0.9049939099
482	0.2653508689	0.9049939099
483	0.2651905881	0.9037758831
484	0.2650254702	0.9037758831
485	0.2647305978	0.9025578563
486	0.2645699874	0.9037758831
487	0.2644086919	0.9025578563
488	0.2641723378	0.9037758831
489	0.263942424	0.9037758831
490	0.2637582588	0.9037758831
491	0.2635939137	0.9037758831
492	0.263379169	0.9037758831
493	0.2631814996	0.9037758831
494	0.2629694435	0.9037758831
495	0.2628000542	0.9037758831
496	0.2626362966	0.9049939099
497	0.2624181626	0.9049939099
498	0.2622510717	0.9049939099
499	0.2621016758	0.9049939099
500	0.2618769677	0.9049939099
501	0.2616898919	0.9049939099
502	0.2615487857	0.9049939099
503	0.2613892067	0.9049939099
504	0.2611910495	0.9049939099
505	0.2609902048	0.9049939099
506	0.2607780622	0.9037758831
507	0.260611269	0.9037758831
508	0.2604051069	0.9049939099
509	0.2602605514	0.9049939099
510	0.2600976848	0.9049939099
511	0.2599136125	0.9049939099
512	0.2597737488	0.9049939099
513	0.2596174862	0.9049939099
514	0.2594632101	0.9049939099
515	0.2593270207	0.9049939099
516	0.2591478204	0.9049939099
517	0.2590599436	0.9049939099
518	0.2588713543	0.9049939099
519	0.258719699	0.9049939099
520	0.2585653627	0.9049939099
521	0.2583721277	0.9049939099
522	0.2582272323	0.9049939099
523	0.2580647271	0.9049939099
524	0.2578567184	0.9049939099
525	0.2577202767	0.9049939099
526	0.2575776245	0.9049939099
527	0.2574304922	0.9049939099
528	0.2572078994	0.9049939099
529	0.2570516659	0.9049939099
530	0.256868063	0.9049939099
531	0.2567217653	0.9049939099
532	0.2565534474	0.9049939099
533	0.2564000669	0.9049939099
534	0.2562717292	0.9049939099
535	0.2560625801	0.9049939099
536	0.2559319114	0.9049939099
537	0.2557890275	0.9049939099
538	0.2556309225	0.9049939099
539	0.2554781822	0.9049939099
540	0.255335388	0.9062119367
541	0.2551568499	0.9062119367
542	0.2550070102	0.9049939099
543	0.2548569967	0.9062119367
544	0.2546597616	0.9062119367
545	0.2545126633	0.9062119367
546	0.2543699867	0.9062119367
547	0.2541958161	0.9062119367
548	0.2540550114	0.9062119367
549	0.253906462	0.9062119367
550	0.2537387079	0.9062119367
551	0.2536035425	0.9062119367
552	0.2534174091	0.9049939099
553	0.2532414442	0.9049939099
554	0.2531574077	0.9049939099
555	0.2530242897	0.9049939099
556	0.2528906155	0.9049939099
557	0.2525930242	0.9049939099
558	0.252449357	0.9049939099
559	0.252305549	0.9049939099
560	0.2521780851	0.9049939099
561	0.252040932	0.9062119367
562	0.2518843589	0.9062119367
563	0.2517363192	0.9062119367
564	0.2516371655	0.9062119367
565	0.2514654886	0.9062119367
566	0.2512592097	0.9062119367
567	0.2510846744	0.9062119367
568	0.2509013016	0.9062119367
569	0.2507607002	0.9062119367
570	0.2506247331	0.9049939099
571	0.2504923459	0.9074299635
572	0.2503301344	0.9074299635
573	0.2501948472	0.9062119367
574	0.2500556368	0.9062119367
575	0.249905379	0.9074299635
576	0.2497665022	0.9074299635
577	0.2495754033	0.9074299635
578	0.2494337818	0.9074299635
579	0.2493114467	0.9074299635
580	0.2491332674	0.9074299635
581	0.2489525841	0.9062119367
582	0.2488173309	0.9062119367
583	0.248683725	0.9062119367
584	0.2484975236	0.9062119367
585	0.2483245452	0.9062119367
586	0.2481882637	0.9062119367
587	0.2480588633	0.9062119367
588	0.2479619313	0.9062119367
589	0.2477966321	0.9062119367
590	0.247665416	0.9062119367
591	0.2475439743	0.9062119367
592	0.2474262655	0.9062119367
593	0.2472762661	0.9062119367
594	0.2471170441	0.9062119367
595	0.2470358503	0.9062119367
596	0.2469119824	0.9062119367
597	0.2467871583	0.9074299635
598	0.2466387857	0.9074299635
599	0.2465136048	0.9074299635
600	0.2464100276	0.9074299635
601	0.2462674748	0.9074299635
602	0.2461333044	0.9074299635
603	0.2459161214	0.9074299635
604	0.2457948714	0.9074299635
605	0.24567071	0.9074299635
606	0.2453496691	0.9074299635
607	0.2452724659	0.9074299635
608	0.245143419	0.9086479903
609	0.2450177506	0.9086479903
610	0.2448995889	0.9086479903
611	0.2447709742	0.9086479903
612	0.2444736684	0.9086479903
613	0.2443064905	0.9086479903
614	0.2441670757	0.9086479903
615	0.244017545	0.9086479903
616	0.2438993968	0.9086479903
617	0.2437686431	0.9086479903
618	0.2436378511	0.9086479903
619	0.2434874702	0.9086479903
620	0.2433187647	0.9086479903
621	0.2431893007	0.9074299635
622	0.2430314501	0.9074299635
623	0.2429283679	0.9074299635
624	0.2428525287	0.9074299635
625	0.2427289568	0.9074299635
626	0.2426029095	0.9062119367
627	0.242472466	0.9062119367
628	0.242212829	0.9062119367
629	0.2420791004	0.9062119367
630	0.2419508819	0.9074299635
631	0.2418048844	0.9062119367
632	0.2416909693	0.9062119367
633	0.2415743744	0.9062119367
634	0.2414511176	0.9074299635
635	0.2413348596	0.9074299635
636	0.2412361164	0.9074299635
637	0.2411227817	0.9074299635
638	0.2409654476	0.9074299635
639	0.2408538353	0.9074299635
640	0.2406880888	0.9074299635
641	0.2405698763	0.9074299635
642	0.2404435863	0.9086479903
643	0.2403169673	0.9086479903
644	0.2401790416	0.9086479903
645	0.2400225918	0.9086479903
646	0.2399007916	0.9086479903
647	0.2397644091	0.9086479903
648	0.2395902394	0.9086479903
649	0.2395146667	0.9086479903
650	0.2393905019	0.9086479903
651	0.2392240889	0.9086479903
652	0.2391415614	0.9086479903
653	0.239027743	0.9086479903
654	0.2389136553	0.9086479903
655	0.23864056	0.9086479903
656	0.2385184467	0.9098660171
657	0.2383825945	0.9098660171
658	0.2382675875	0.9098660171
659	0.2381209084	0.9098660171
660	0.2380013048	0.9098660171
661	0.2378688503	0.9098660171
662	0.2376704657	0.9098660171
663	0.237551039	0.9098660171
664	0.2374428325	0.9098660171
665	0.2373367105	0.9098660171
666	0.2371866449	0.9098660171
667	0.2370673789	0.9098660171
668	0.2369491856	0.9098660171
669	0.2368424874	0.9098660171
670	0.2367528473	0.9098660171
671	0.2365958316	0.9098660171
672	0.2365022716	0.9098660171
673	0.2363717376	0.9098660171
674	0.2362355102	0.9098660171
675	0.2361154807	0.9098660171
676	0.2359822912	0.9098660171
677	0.2358722575	0.9098660171
678	0.2357780186	0.9098660171
679	0.2356256315	0.9098660171
680	0.2355170329	0.9098660171
681	0.2354152368	0.9098660171
682	0.235302158	0.9110840438
683	0.2352300319	0.9110840438
684	0.2351138877	0.9110840438
685	0.2348591697	0.9135200974
686	0.2347316251	0.9135200974
687	0.2345760763	0.9135200974
688	0.2344604217	0.9135200974
689	0.2343453007	0.9135200974
690	0.2342208529	0.9135200974
691	0.2340742055	0.9147381242
692	0.2340071471	0.9147381242
693	0.2339249131	0.9147381242
694	0.233813112	0.9147381242
695	0.2335849761	0.9147381242
696	0.2334550214	0.9147381242
697	0.2333634278	0.9147381242
698	0.2332581143	0.9147381242
699	0.2331044146	0.9147381242
700	0.2329827752	0.9147381242
701	0.2328729239	0.9135200974
702	0.2327414311	0.9135200974
703	0.2326290631	0.9135200974
704	0.2325191702	0.9135200974
705	0.2324530287	0.9135200974
706	0.232367088	0.9135200974
707	0.2322619362	0.9135200974
708	0.2321640134	0.9135200974
709	0.2320767048	0.9135200974
710	0.231970585	0.9135200974
711	0.2318400221	0.9147381242
712	0.2317585603	0.9147381242
713	0.2316944332	0.9147381242
714	0.2315566333	0.9147381242
715	0.2314495647	0.9147381242
716	0.2313426249	0.9147381242
717	0.2312647674	0.9147381242
718	0.2311602975	0.9147381242
719	0.231051217	0.9147381242
720	0.2309776653	0.9147381242
721	0.2308634494	0.9147381242
722	0.2307581324	0.9147381242
723	0.2306504406	0.9147381242
724	0.230545913	0.9147381242
725	0.2304757374	0.9147381242
726	0.2303682675	0.9147381242
727	0.2302661063	0.9147381242
728	0.2301535317	0.9147381242
729	0.2300436709	0.9147381242
730	0.2299510007	0.9147381242
731	0.2298464954	0.9147381242
732	0.2297438525	0.9147381242
733	0.2296060668	0.9147381242
734	0.2295075223	0.9147381242
735	0.2294096973	0.9147381242
736	0.2292737192	0.9147381242
737	0.229173269	0.9147381242
738	0.2290373789	0.9147381242
739	0.2289205813	0.9147381242
740	0.2287650236	0.9147381242
741	0.2286840233	0.9147381242
742	0.228574951	0.9147381242
743	0.2284496814	0.9147381242
744	0.2283389146	0.9147381242
745	0.2282372355	0.9147381242
746	0.2280299397	0.9147381242
747	0.2279309355	0.9147381242
748	0.2278188301	0.9147381242
749	0.2277106286	0.9147381242
750	0.2276150306	0.9147381242
751	0.2274947249	0.9147381242
752	0.2273925018	0.9147381242
753	0.2272789009	0.9147381242
754	0.2272121817	0.9147381242
755	0.2271141755	0.9135200974
756	0.2269670833	0.9147381242
757	0.2267893026	0.9135200974
758	0.2267249075	0.9135200974
759	0.226611386	0.9135200974
760	0.2265478193	0.9135200974
761	0.2264520144	0.9135200974
762	0.2263894855	0.9123020706
763	0.2262913116	0.9135200974
764	0.2261963843	0.9147381242
765	0.226097274	0.9147381242
766	0.2259921328	0.9147381242
767	0.225880337	0.9147381242
768	0.2257432813	0.915956151
769	0.225642812	0.915956151
770	0.2255399919	0.915956151
771	0.2254354097	0.915956151
772	0.2253351183	0.915956151
773	0.225127847	0.915956151
774	0.2250264367	0.915956151
775	0.2249269941	0.915956151
776	0.2247341465	0.915956151
777	0.2246335581	0.915956151
778	0.2245157588	0.9171741778
779	0.2244015913	0.9171741778
780	0.2243026663	0.9171741778
781	0.2242156335	0.9171741778
782	0.2240142159	0.9171741778
783	0.2239150981	0.915956151
784	0.2238227697	0.9171741778
785	0.2237270118	0.9171741778
786	0.2235653098	0.9171741778
787	0.2235048478	0.9171741778
788	0.2233987781	0.9171741778
789	0.2233131143	0.9171741778
790	0.2232124575	0.9183922046
791	0.2231055784	0.9183922046
792	0.2230436054	0.9183922046
793	0.2229109079	0.9183922046
794	0.2228194381	0.9183922046
795	0.222713705	0.9183922046
796	0.2225862528	0.9171741778
797	0.2224912648	0.9183922046
798	0.2223681176	0.9183922046
799	0.2222718125	0.9183922046
800	0.2221779401	0.9183922046
801	0.2220796228	0.9183922046
802	0.2219775902	0.9183922046
803	0.2218837225	0.9183922046
804	0.2217458237	0.9183922046
805	0.2216541265	0.9171741778
806	0.2215959691	0.9171741778
807	0.221510552	0.9183922046
808	0.2213739702	0.9196102314
809	0.2212710423	0.9196102314
810	0.2211773369	0.9196102314
811	0.2210766301	0.9196102314
812	0.2209715689	0.9196102314
813	0.2208791149	0.9196102314
814	0.2208210531	0.9196102314
815	0.2207020215	0.9196102314
816	0.220509463	0.9196102314
817	0.2204160416	0.9196102314
818	0.2203380899	0.9196102314
819	0.2202274723	0.9196102314
820	0.2201448621	0.9196102314
821	0.2200184421	0.9196102314
822	0.2199425397	0.9196102314
823	0.2198417145	0.9196102314
824	0.2197428	0.9196102314
825	0.2195849451	0.9208282582
826	0.2194614385	0.9196102314
827	0.2193638345	0.9208282582
828	0.2192865398	0.9208282582
829	0.2191882791	0.9196102314
830	0.2190929661	0.9196102314
831	0.2189769999	0.9196102314
832	0.2188961666	0.9208282582
833	0.2188055107	0.9208282582
834	0.2187494103	0.9208282582
835	0.2186780976	0.9208282582
836	0.2186235725	0.9208282582
837	0.2185340428	0.9208282582
838	0.2184310747	0.9196102314
839	0.2183366778	0.9196102314
840	0.2182507704	0.9196102314
841	0.218157915	0.9196102314
842	0.2180304771	0.9196102314
843	0.2179481241	0.9196102314
844	0.2178568808	0.9196102314
845	0.2177700551	0.9196102314
846	0.2176786708	0.9196102314
847	0.2175841121	0.9196102314
848	0.2174785921	0.9196102314
849	0.2174097923	0.9196102314
850	0.2172880982	0.9196102314
851	0.2171949303	0.9196102314
852	0.2171046887	0.9196102314
853	0.2170487254	0.9196102314
854	0.2169957351	0.9196102314
855	0.2169282484	0.9196102314
856	0.2168536272	0.9208282582
857	0.2167622014	0.9208282582
858	0.21670072	0.9208282582
859	0.2166232097	0.9208282582
860	0.2165332539	0.9208282582
861	0.2164419461	0.9208282582
862	0.2163527549	0.9208282582
863	0.216269142	0.9208282582
864	0.216183401	0.9208282582
865	0.2160903344	0.9208282582
866	0.2159428363	0.9208282582
867	0.2158467128	0.9208282582
868	0.215773821	0.9208282582
869	0.2156876456	0.9208282582
870	0.2155980001	0.9208282582
871	0.2154282592	0.9208282582
872	0.2153426984	0.9208282582
873	0.2151681471	0.922046285
874	0.2150678724	0.922046285
875	0.2149406535	0.922046285
876	0.2148673099	0.922046285
877	0.2147786536	0.922046285
878	0.2147276457	0.922046285
879	0.2146383037	0.922046285
880	0.2145221302	0.922046285
881	0.2144363958	0.922046285
882	0.2143369954	0.922046285
